battery_oc_v,efficiency,source_r_ohm,bms_limit_a,input_current_a,source_sag_v,battery_terminal_v,current_margin_a,bms_pass,voltage_margin_to_6v_cutoff_v
7.0,0.95,0.05,5.0,2.35187969924812,0.11759398496240601,6.882406015037594,2.64812030075188,True,0.8824060150375939
7.0,0.95,0.05,6.0,2.35187969924812,0.11759398496240601,6.882406015037594,3.64812030075188,True,0.8824060150375939
7.0,0.95,0.1,3.0,2.35187969924812,0.23518796992481203,6.764812030075188,0.6481203007518799,True,0.7648120300751877
7.0,0.95,0.1,4.0,2.35187969924812,0.23518796992481203,6.764812030075188,1.6481203007518799,True,0.7648120300751877
7.0,0.95,0.1,5.0,2.35187969924812,0.23518796992481203,6.764812030075188,2.64812030075188,True,0.7648120300751877
7.0,0.95,0.1,6.0,2.35187969924812,0.23518796992481203,6.764812030075188,3.64812030075188,True,0.7648120300751877
7.0,0.95,0.15,3.0,2.35187969924812,0.35278195488721803,6.647218045112782,0.6481203007518799,True,0.6472180451127816
7.0,0.95,0.15,4.0,2.35187969924812,0.35278195488721803,6.647218045112782,1.6481203007518799,True,0.6472180451127816
7.0,0.95,0.15,5.0,2.35187969924812,0.35278195488721803,6.647218045112782,2.64812030075188,True,0.6472180451127816
7.0,0.95,0.15,6.0,2.35187969924812,0.35278195488721803,6.647218045112782,3.64812030075188,True,0.6472180451127816
7.0,0.95,0.2,3.0,2.35187969924812,0.47037593984962406,6.529624060150376,0.6481203007518799,True,0.5296240601503763
7.0,0.95,0.2,4.0,2.35187969924812,0.47037593984962406,6.529624060150376,1.6481203007518799,True,0.5296240601503763
7.0,0.95,0.2,5.0,2.35187969924812,0.47037593984962406,6.529624060150376,2.64812030075188,True,0.5296240601503763
7.0,0.95,0.2,6.0,2.35187969924812,0.47037593984962406,6.529624060150376,3.64812030075188,True,0.5296240601503763
7.0,0.95,0.25,3.0,2.35187969924812,0.58796992481203,6.41203007518797,0.6481203007518799,True,0.4120300751879702
7.0,0.95,0.25,4.0,2.35187969924812,0.58796992481203,6.41203007518797,1.6481203007518799,True,0.4120300751879702
7.0,0.95,0.25,5.0,2.35187969924812,0.58796992481203,6.41203007518797,2.64812030075188,True,0.4120300751879702
7.0,0.95,0.25,6.0,2.35187969924812,0.58796992481203,6.41203007518797,3.64812030075188,True,0.4120300751879702
7.4,0.85,0.05,3.0,2.486486486486487,0.12432432432432435,7.275675675675676,0.5135135135135132,True,1.275675675675676
7.4,0.85,0.05,4.0,2.486486486486487,0.12432432432432435,7.275675675675676,1.5135135135135132,True,1.275675675675676
7.4,0.85,0.05,5.0,2.486486486486487,0.12432432432432435,7.275675675675676,2.513513513513513,True,1.275675675675676
7.4,0.85,0.05,6.0,2.486486486486487,0.12432432432432435,7.275675675675676,3.513513513513513,True,1.275675675675676
7.4,0.85,0.1,3.0,2.486486486486487,0.2486486486486487,7.151351351351352,0.5135135135135132,True,1.1513513513513516
7.4,0.85,0.1,4.0,2.486486486486487,0.2486486486486487,7.151351351351352,1.5135135135135132,True,1.1513513513513516
7.4,0.85,0.1,5.0,2.486486486486487,0.2486486486486487,7.151351351351352,2.513513513513513,True,1.1513513513513516
7.4,0.85,0.1,6.0,2.486486486486487,0.2486486486486487,7.151351351351352,3.513513513513513,True,1.1513513513513516
7.4,0.85,0.15,3.0,2.486486486486487,0.372972972972973,7.027027027027027,0.5135135135135132,True,1.0270270270270272
7.4,0.85,0.15,4.0,2.486486486486487,0.372972972972973,7.027027027027027,1.5135135135135132,True,1.0270270270270272
7.4,0.85,0.15,5.0,2.486486486486487,0.372972972972973,7.027027027027027,2.513513513513513,True,1.0270270270270272
7.4,0.85,0.15,6.0,2.486486486486487,0.372972972972973,7.027027027027027,3.513513513513513,True,1.0270270270270272
7.4,0.85,0.2,3.0,2.486486486486487,0.4972972972972974,6.902702702702703,0.5135135135135132,True,0.9027027027027028
7.4,0.85,0.2,4.0,2.486486486486487,0.4972972972972974,6.902702702702703,1.5135135135135132,True,0.9027027027027028
7.4,0.85,0.2,5.0,2.486486486486487,0.4972972972972974,6.902702702702703,2.513513513513513,True,0.9027027027027028
7.4,0.85,0.2,6.0,2.486486486486487,0.4972972972972974,6.902702702702703,3.513513513513513,True,0.9027027027027028
7.4,0.85,0.25,3.0,2.486486486486487,0.6216216216216217,6.778378378378378,0.5135135135135132,True,0.7783783783783784
7.4,0.85,0.25,4.0,2.486486486486487,0.6216216216216217,6.778378378378378,1.5135135135135132,True,0.7783783783783784
7.4,0.85,0.25,5.0,2.486486486486487,0.6216216216216217,6.778378378378378,2.513513513513513,True,0.7783783783783784
7.4,0.85,0.25,6.0,2.486486486486487,0.6216216216216217,6.778378378378378,3.513513513513513,True,0.7783783783783784
7.4,0.9,0.05,3.0,2.348348348348348,0.1174174174174174,7.282582582582583,0.651651651651652,True,1.2825825825825827
7.4,0.9,0.05,4.0,2.348348348348348,0.1174174174174174,7.282582582582583,1.651651651651652,True,1.2825825825825827
7.4,0.9,0.05,5.0,2.348348348348348,0.1174174174174174,7.282582582582583,2.651651651651652,True,1.2825825825825827
7.4,0.9,0.05,6.0,2.348348348348348,0.1174174174174174,7.282582582582583,3.651651651651652,True,1.2825825825825827
7.4,0.9,0.1,3.0,2.348348348348348,0.2348348348348348,7.165165165165165,0.651651651651652,True,1.165165165165165
7.4,0.9,0.1,4.0,2.348348348348348,0.2348348348348348,7.165165165165165,1.651651651651652,True,1.165165165165165
7.4,0.9,0.1,5.0,2.348348348348348,0.2348348348348348,7.165165165165165,2.651651651651652,True,1.165165165165165
7.4,0.9,0.1,6.0,2.348348348348348,0.2348348348348348,7.165165165165165,3.651651651651652,True,1.165165165165165
7.4,0.9,0.15,3.0,2.348348348348348,0.3522522522522522,7.047747747747748,0.651651651651652,True,1.0477477477477484
7.4,0.9,0.15,4.0,2.348348348348348,0.3522522522522522,7.047747747747748,1.651651651651652,True,1.0477477477477484
7.4,0.9,0.15,5.0,2.348348348348348,0.3522522522522522,7.047747747747748,2.651651651651652,True,1.0477477477477484
7.4,0.9,0.15,6.0,2.348348348348348,0.3522522522522522,7.047747747747748,3.651651651651652,True,1.0477477477477484
7.4,0.9,0.2,3.0,2.348348348348348,0.4696696696696696,6.930330330330331,0.651651651651652,True,0.9303303303303307
7.4,0.9,0.2,4.0,2.348348348348348,0.4696696696696696,6.930330330330331,1.651651651651652,True,0.9303303303303307
7.4,0.9,0.2,5.0,2.348348348348348,0.4696696696696696,6.930330330330331,2.651651651651652,True,0.9303303303303307
7.4,0.9,0.2,6.0,2.348348348348348,0.4696696696696696,6.930330330330331,3.651651651651652,True,0.9303303303303307
7.4,0.9,0.25,3.0,2.348348348348348,0.587087087087087,6.812912912912913,0.651651651651652,True,0.8129129129129131
7.4,0.9,0.25,4.0,2.348348348348348,0.587087087087087,6.812912912912913,1.651651651651652,True,0.8129129129129131
7.4,0.9,0.25,5.0,2.348348348348348,0.587087087087087,6.812912912912913,2.651651651651652,True,0.8129129129129131
7.4,0.9,0.25,6.0,2.348348348348348,0.587087087087087,6.812912912912913,3.651651651651652,True,0.8129129129129131
7.4,0.95,0.05,3.0,2.2247510668563297,0.11123755334281649,7.288762446657184,0.7752489331436703,True,1.2887624466571843
7.4,0.95,0.05,4.0,2.2247510668563297,0.11123755334281649,7.288762446657184,1.7752489331436703,True,1.2887624466571843
7.4,0.95,0.05,5.0,2.2247510668563297,0.11123755334281649,7.288762446657184,2.7752489331436703,True,1.2887624466571843
7.4,0.95,0.05,6.0,2.2247510668563297,0.11123755334281649,7.288762446657184,3.7752489331436703,True,1.2887624466571843
7.4,0.95,0.1,3.0,2.2247510668563297,0.22247510668563297,7.177524893314367,0.7752489331436703,True,1.1775248933143674
7.4,0.95,0.1,4.0,2.2247510668563297,0.22247510668563297,7.177524893314367,1.7752489331436703,True,1.1775248933143674
7.4,0.95,0.1,5.0,2.2247510668563297,0.22247510668563297,7.177524893314367,2.7752489331436703,True,1.1775248933143674
7.4,0.95,0.1,6.0,2.2247510668563297,0.22247510668563297,7.177524893314367,3.7752489331436703,True,1.1775248933143674
7.4,0.95,0.15,3.0,2.2247510668563297,0.33371266002844946,7.0662873399715505,0.7752489331436703,True,1.0662873399715505
7.4,0.95,0.15,4.0,2.2247510668563297,0.33371266002844946,7.0662873399715505,1.7752489331436703,True,1.0662873399715505
7.4,0.95,0.15,5.0,2.2247510668563297,0.33371266002844946,7.0662873399715505,2.7752489331436703,True,1.0662873399715505
7.4,0.95,0.15,6.0,2.2247510668563297,0.33371266002844946,7.0662873399715505,3.7752489331436703,True,1.0662873399715505
7.4,0.95,0.2,3.0,2.2247510668563297,0.44495021337126595,6.955049786628734,0.7752489331436703,True,0.9550497866287344
7.4,0.95,0.2,4.0,2.2247510668563297,0.44495021337126595,6.955049786628734,1.7752489331436703,True,0.9550497866287344
7.4,0.95,0.2,5.0,2.2247510668563297,0.44495021337126595,6.955049786628734,2.7752489331436703,True,0.9550497866287344
7.4,0.95,0.2,6.0,2.2247510668563297,0.44495021337126595,6.955049786628734,3.7752489331436703,True,0.9550497866287344
7.4,0.95,0.25,3.0,2.2247510668563297,0.5561877667140824,6.843812233285918,0.7752489331436703,True,0.8438122332859184
7.4,0.95,0.25,4.0,2.2247510668563297,0.5561877667140824,6.843812233285918,1.7752489331436703,True,0.8438122332859184
7.4,0.95,0.25,5.0,2.2247510668563297,0.5561877667140824,6.843812233285918,2.7752489331436703,True,0.8438122332859184
7.4,0.95,0.25,6.0,2.2247510668563297,0.5561877667140824,6.843812233285918,3.7752489331436703,True,0.8438122332859184
8.4,0.85,0.05,3.0,2.1904761904761907,0.10952380952380954,8.290476190476191,0.8095238095238093,True,2.290476190476191
8.4,0.85,0.05,4.0,2.1904761904761907,0.10952380952380954,8.290476190476191,1.8095238095238093,True,2.290476190476191
8.4,0.85,0.05,5.0,2.1904761904761907,0.10952380952380954,8.290476190476191,2.8095238095238093,True,2.290476190476191
8.4,0.85,0.05,6.0,2.1904761904761907,0.10952380952380954,8.290476190476191,3.8095238095238093,True,2.290476190476191
8.4,0.85,0.1,3.0,2.1904761904761907,0.21904761904761907,8.180952380952382,0.8095238095238093,True,2.180952380952382
8.4,0.85,0.1,4.0,2.1904761904761907,0.21904761904761907,8.180952380952382,1.8095238095238093,True,2.180952380952382
8.4,0.85,0.1,5.0,2.1904761904761907,0.21904761904761907,8.180952380952382,2.8095238095238093,True,2.180952380952382
8.4,0.85,0.1,6.0,2.1904761904761907,0.21904761904761907,8.180952380952382,3.8095238095238093,True,2.180952380952382
8.4,0.85,0.15,3.0,2.1904761904761907,0.32857142857142857,8.071428571428571,0.8095238095238093,True,2.071428571428571
8.4,0.85,0.15,4.0,2.1904761904761907,0.32857142857142857,8.071428571428571,1.8095238095238093,True,2.071428571428571
8.4,0.85,0.15,5.0,2.1904761904761907,0.32857142857142857,8.071428571428571,2.8095238095238093,True,2.071428571428571
8.4,0.85,0.15,6.0,2.1904761904761907,0.32857142857142857,8.071428571428571,3.8095238095238093,True,2.071428571428571
8.4,0.85,0.2,3.0,2.1904761904761907,0.43809523809523815,7.961904761904762,0.8095238095238093,True,1.961904761904762
8.4,0.85,0.2,4.0,2.1904761904761907,0.43809523809523815,7.961904761904762,1.8095238095238093,True,1.961904761904762
8.4,0.85,0.2,5.0,2.1904761904761907,0.43809523809523815,7.961904761904762,2.8095238095238093,True,1.961904761904762
8.4,0.85,0.2,6.0,2.1904761904761907,0.43809523809523815,7.961904761904762,3.8095238095238093,True,1.961904761904762
8.4,0.85,0.25,3.0,2.1904761904761907,0.5476190476190477,7.852380952380953,0.8095238095238093,True,1.852380952380953
8.4,0.85,0.25,4.0,2.1904761904761907,0.5476190476190477,7.852380952380953,1.8095238095238093,True,1.852380952380953
8.4,0.85,0.25,5.0,2.1904761904761907,0.5476190476190477,7.852380952380953,2.8095238095238093,True,1.852380952380953
8.4,0.85,0.25,6.0,2.1904761904761907,0.5476190476190477,7.852380952380953,3.8095238095238093,True,1.852380952380953
8.4,0.9,0.05,3.0,2.0687830687830684,0.10343915343915343,8.296560846560848,0.9312169312169316,True,2.2965608465608476
8.4,0.9,0.05,4.0,2.0687830687830684,0.10343915343915343,8.296560846560848,1.9312169312169316,True,2.2965608465608476
8.4,0.9,0.05,5.0,2.0687830687830684,0.10343915343915343,8.296560846560848,2.9312169312169316,True,2.2965608465608476
8.4,0.9,0.05,6.0,2.0687830687830684,0.10343915343915343,8.296560846560848,3.9312169312169316,True,2.2965608465608476
8.4,0.9,0.1,3.0,2.0687830687830684,0.20687830687830686,8.193121693121693,0.9312169312169316,True,2.193121693121693
8.4,0.9,0.1,4.0,2.0687830687830684,0.20687830687830686,8.193121693121693,1.9312169312169316,True,2.193121693121693
8.4,0.9,0.1,5.0,2.0687830687830684,0.20687830687830686,8.193121693121693,2.9312169312169316,True,2.193121693121693
8.4,0.9,0.1,6.0,2.0687830687830684,0.20687830687830686,8.193121693121693,3.9312169312169316,True,2.193121693121693
8.4,0.9,0.15,3.0,2.0687830687830684,0.31031746031746027,8.08968253968254,0.9312169312169316,True,2.0896825396825403
8.4,0.9,0.15,4.0,2.0687830687830684,0.31031746031746027,8.08968253968254,1.9312169312169316,True,2.0896825396825403
8.4,0.9,0.15,5.0,2.0687830687830684,0.31031746031746027,8.08968253968254,2.9312169312169316,True,2.0896825396825403
8.4,0.9,0.15,6.0,2.0687830687830684,0.31031746031746027,8.08968253968254,3.9312169312169316,True,2.0896825396825403
8.4,0.9,0.2,3.0,2.0687830687830684,0.4137566137566137,7.986243386243387,0.9312169312169316,True,1.9862433862433866
8.4,0.9,0.2,4.0,2.0687830687830684,0.4137566137566137,7.986243386243387,1.9312169312169316,True,1.9862433862433866
8.4,0.9,0.2,5.0,2.0687830687830684,0.4137566137566137,7.986243386243387,2.9312169312169316,True,1.9862433862433866
8.4,0.9,0.2,6.0,2.0687830687830684,0.4137566137566137,7.986243386243387,3.9312169312169316,True,1.9862433862433866
8.4,0.9,0.25,3.0,2.0687830687830684,0.5171957671957671,7.882804232804233,0.9312169312169316,True,1.882804232804233
8.4,0.9,0.25,4.0,2.0687830687830684,0.5171957671957671,7.882804232804233,1.9312169312169316,True,1.882804232804233
8.4,0.9,0.25,5.0,2.0687830687830684,0.5171957671957671,7.882804232804233,2.9312169312169316,True,1.882804232804233
8.4,0.9,0.25,6.0,2.0687830687830684,0.5171957671957671,7.882804232804233,3.9312169312169316,True,1.882804232804233
8.4,0.95,0.05,3.0,1.9598997493734334,0.09799498746867168,8.302005012531328,1.0401002506265666,True,2.3020050125313283
8.4,0.95,0.05,4.0,1.9598997493734334,0.09799498746867168,8.302005012531328,2.0401002506265664,True,2.3020050125313283
8.4,0.95,0.05,5.0,1.9598997493734334,0.09799498746867168,8.302005012531328,3.0401002506265664,True,2.3020050125313283
8.4,0.95,0.05,6.0,1.9598997493734334,0.09799498746867168,8.302005012531328,4.040100250626566,True,2.3020050125313283
8.4,0.95,0.1,3.0,1.9598997493734334,0.19598997493734335,8.204010025062656,1.0401002506265666,True,2.204010025062656
8.4,0.95,0.1,4.0,1.9598997493734334,0.19598997493734335,8.204010025062656,2.0401002506265664,True,2.204010025062656
8.4,0.95,0.1,5.0,1.9598997493734334,0.19598997493734335,8.204010025062656,3.0401002506265664,True,2.204010025062656
8.4,0.95,0.1,6.0,1.9598997493734334,0.19598997493734335,8.204010025062656,4.040100250626566,True,2.204010025062656
8.4,0.95,0.15,3.0,1.9598997493734334,0.293984962406015,8.106015037593986,1.0401002506265666,True,2.106015037593986
8.4,0.95,0.15,4.0,1.9598997493734334,0.293984962406015,8.106015037593986,2.0401002506265664,True,2.106015037593986
8.4,0.95,0.15,5.0,1.9598997493734334,0.293984962406015,8.106015037593986,3.0401002506265664,True,2.106015037593986
8.4,0.95,0.15,6.0,1.9598997493734334,0.293984962406015,8.106015037593986,4.040100250626566,True,2.106015037593986
8.4,0.95,0.2,3.0,1.9598997493734334,0.3919799498746867,8.008020050125314,1.0401002506265666,True,2.008020050125314
8.4,0.95,0.2,4.0,1.9598997493734334,0.3919799498746867,8.008020050125314,2.0401002506265664,True,2.008020050125314
8.4,0.95,0.2,5.0,1.9598997493734334,0.3919799498746867,8.008020050125314,3.0401002506265664,True,2.008020050125314
8.4,0.95,0.2,6.0,1.9598997493734334,0.3919799498746867,8.008020050125314,4.040100250626566,True,2.008020050125314
8.4,0.95,0.25,3.0,1.9598997493734334,0.48997493734335834,7.910025062656642,1.0401002506265666,True,1.9100250626566417
8.4,0.95,0.25,4.0,1.9598997493734334,0.48997493734335834,7.910025062656642,2.0401002506265664,True,1.9100250626566417
8.4,0.95,0.25,5.0,1.9598997493734334,0.48997493734335834,7.910025062656642,3.0401002506265664,True,1.9100250626566417
8.4,0.95,0.25,6.0,1.9598997493734334,0.48997493734335834,7.910025062656642,4.040100250626566,True,1.9100250626566417
